ID,burn_area
148_2016-06-01,0.008525611311906009
149_2016-06-01,0.00063144649832006
150_2016-06-01,0.00101435037578577
151_2016-06-01,0.0
152_2016-06-01,0.0022423515074476903
153_2016-06-01,0.0029351798369756403
154_2016-06-01,0.00940438252671935
155_2016-06-01,0.0010301126542577401
156_2016-06-01,0.0
157_2016-06-01,0.0
158_2016-06-01,0.007064509274337019
159_2016-06-01,0.00135247531913354
160_2016-06-01,0.0014186201937778499
161_2016-06-01,0.00495092852820173
162_2016-06-01,0.0
163_2016-06-01,0.0016020967373041699
164_2016-06-01,0.0
165_2016-06-01,0.0009670012241548799
166_2016-06-01,0.00221970515415336
167_2016-06-01,0.0007750603639122
168_2016-06-01,0.00078258499793765
169_2016-06-01,0.00126136329255164
170_2016-06-01,0.0013051190161594498
171_2016-06-01,0.00529399621100395
172_2016-06-01,0.00699830939341297
173_2016-06-01,0.00396960208250779
174_2016-06-01,0.00394054279591533
175_2016-06-01,0.00899227021593226
176_2016-06-01,0.01923325497457971
177_2016-06-01,0.00507849403972911
178_2016-06-01,0.00278311181072175
179_2016-06-01,0.0032718223990661544
180_2016-06-01,0.00040041905453327005
181_2016-06-01,0.0
182_2016-06-01,0.00015367778051518
183_2016-06-01,0.00135208670044923
184_2016-06-01,6.822474629674e-05
185_2016-06-01,0.01091905415394841
186_2016-06-01,0.00049177601049122
187_2016-06-01,0.0
188_2016-06-01,3.073729735984e-05
189_2016-06-01,0.00043031853214369994
190_2016-06-01,0.0010525307878145001
191_2016-06-01,0.00021516549058937
192_2016-06-01,0.00011282613805531
193_2016-06-01,0.0
194_2016-06-01,0.00018441622621723
195_2016-06-01,0.00061474046380916
196_2016-06-01,0.0023864278581924
197_2016-06-01,0.00121289604629834
198_2016-06-01,0.00112540453190077
199_2016-06-01,0.0009539947649192099
200_2016-06-01,0.00596147080468901
201_2016-06-01,0.0017662034118529498
202_2016-06-01,0.00405323737450327
203_2016-06-01,0.01213693717799974
204_2016-06-01,0.00812343457699208
205_2016-06-01,0.01198192529519872
206_2016-06-01,0.006863551362990069
207_2016-06-01,0.00314887544905711
208_2016-06-01,0.005428030609697281
209_2016-06-01,0.00173125816329927
210_2016-06-01,0.00259044959206539
211_2016-06-01,0.00988865967759117
212_2016-06-01,0.0019977581718252603
213_2016-06-01,0.019132799429130685
214_2016-06-01,0.00264677861027659
215_2016-06-01,0.00021515563526961
216_2016-06-01,0.0
217_2016-06-01,0.00562780012668188
218_2016-06-01,0.0
219_2016-06-01,0.00138844190517516
220_2016-06-01,0.0
221_2016-06-01,0.0
222_2016-06-01,0.0
223_2016-06-01,0.0
224_2016-06-01,0.00135236935834774
225_2016-06-01,0.00024590697483793
226_2016-06-01,0.00021515885853912002
227_2016-06-01,0.0013088503918449
228_2016-06-01,0.00029905642324042005
229_2016-06-01,0.00359613256448828
230_2016-06-01,0.0
231_2016-06-01,0.01822076303216736
232_2016-06-01,0.00729542301724124
233_2016-06-01,0.0006732276030490999
234_2016-06-01,0.047699736953966856
235_2016-06-01,0.0010758054075946399
236_2016-06-01,0.00128662238459928
237_2016-06-01,0.00566842259100428
238_2016-06-01,0.00027229638812992
239_2016-06-01,0.0014453467929275501
240_2016-06-01,0.00154102320554447
241_2016-06-01,0.01108761632588479
242_2016-06-01,0.00070692545883861
243_2016-06-01,0.0
244_2016-06-01,0.0
245_2016-06-01,0.0
246_2016-06-01,0.0
247_2016-06-01,0.0
248_2016-06-01,0.0
249_2016-06-01,0.0
250_2016-06-01,0.0007534811286185399
251_2016-06-01,0.00019200890979197
252_2016-06-01,0.0
253_2016-06-01,0.00015368704255502998
254_2016-06-01,0.0
255_2016-06-01,0.00043030867716844
256_2016-06-01,0.0006131846192321
257_2016-06-01,0.0
258_2016-06-01,0.0
259_2016-06-01,0.006270199672370126
260_2016-06-01,0.007707226652225528
261_2016-06-01,0.004604795116102867
262_2016-06-01,0.0019259672766366945
263_2016-06-01,0.00064196340028721
264_2016-06-01,0.00026216368856621
265_2016-06-01,0.0
266_2016-06-01,5.303537097639325e-06
267_2016-06-01,0.00061267242335266
268_2016-06-01,0.00074084426022323
269_2016-06-01,9.671917298338e-05
270_2016-06-01,0.0
271_2016-06-01,0.00138844190517516
272_2016-06-01,0.0
273_2016-06-01,0.0
274_2016-06-01,0.04290818097662576
275_2016-06-01,0.0
276_2016-06-01,0.0
277_2016-06-01,0.0
278_2016-06-01,0.0
279_2016-06-01,0.00021781523561196
280_2016-06-01,0.0
281_2016-06-01,0.00041392644307727
282_2016-06-01,0.0032206621890715098
283_2016-06-01,0.0032206621890715098
284_2016-06-01,0.0030616075094320105
285_2016-06-01,0.0033100131292524196
286_2016-06-01,0.0027796905113504798
287_2016-06-01,0.00588585266104386
288_2016-06-01,0.006876441380216358
289_2016-06-01,0.00110001952766454
290_2016-06-01,0.0019703193030224603
291_2016-06-01,0.0
292_2016-06-01,0.0
293_2016-06-01,0.0
294_2016-06-01,5.303537097639324e-06
295_2016-06-01,0.00750405084754565
296_2016-06-01,0.00129557966605254
297_2016-06-01,0.0003043569450036
298_2016-06-01,0.0
299_2016-06-01,0.0
300_2016-06-01,0.0
301_2016-06-01,0.0
302_2016-06-01,0.03218113573246932
303_2016-06-01,0.0
304_2016-06-01,0.0
305_2016-06-01,0.00015368704255502998
306_2016-06-01,0.00016417356917634
307_2016-06-01,0.0
308_2016-06-01,0.00288820086615901
309_2016-06-01,0.00423596788407637
310_2016-06-01,0.00937026159636451
311_2016-06-01,0.00585039417897006
312_2016-06-01,0.0028880269538779
313_2016-06-01,0.004560065604408831
314_2016-06-01,0.00571746063172478
315_2016-06-01,0.004965654864657451
316_2016-06-01,0.00275033329832798
317_2016-06-01,0.0
318_2016-06-01,0.0
319_2016-06-01,0.0
320_2016-06-01,0.0
321_2016-06-01,0.00170154906538958
322_2016-06-01,0.0013547048853504453
323_2016-06-01,0.00022565227611062
324_2016-06-01,0.00218596163025607
325_2016-06-01,0.0
326_2016-06-01,0.0
327_2016-06-01,0.0
328_2016-06-01,0.0
329_2016-06-01,0.0
330_2016-06-01,0.0
331_2016-06-01,0.00059448224634478
332_2016-06-01,0.0
333_2016-06-01,0.005231426812894039
334_2016-06-01,0.0196218063348648
335_2016-06-01,0.0032925102784623515
336_2016-06-01,0.00081915845396296
337_2016-06-01,0.006799313649736979
338_2016-06-01,0.0
339_2016-06-01,0.0
340_2016-06-01,0.00092212696286461
341_2016-06-01,0.005209256689005651
342_2016-06-01,0.0047836003533839
343_2016-06-01,9.2688347785e-05
344_2016-06-01,0.0
345_2016-06-01,0.0
346_2016-06-01,0.0
347_2016-06-01,0.0
348_2016-06-01,0.00335612257109102
349_2016-06-01,0.0
350_2016-06-01,0.0
351_2016-06-01,0.0
352_2016-06-01,0.0
353_2016-06-01,0.0
354_2016-06-01,0.0
355_2016-06-01,0.0
356_2016-06-01,0.00024590697483793
357_2016-06-01,6.147229768984e-05
358_2016-06-01,0.00136173213774633
359_2016-06-01,0.00366390428943736
360_2016-06-01,0.0007498587654360645
361_2016-06-01,0.00037209524328692
362_2016-06-01,0.0023320627034561802
363_2016-06-01,0.00024590223216545
364_2016-06-01,0.0
365_2016-06-01,0.00050456045022317
366_2016-06-01,0.00124227426065965
367_2016-06-01,0.0049454930805559304
368_2016-06-01,0.0
369_2016-06-01,0.0
370_2016-06-01,0.0
371_2016-06-01,0.0
372_2016-06-01,0.0
373_2016-06-01,0.00192428522750933
374_2016-06-01,0.0050934351794597495
375_2016-06-01,0.0
376_2016-06-01,0.0
377_2016-06-01,0.0
378_2016-06-01,0.0001536887099189
379_2016-06-01,0.0
380_2016-06-01,0.0010853633653874098
381_2016-06-01,0.00209529747830537
382_2016-06-01,0.0009743176009713699
383_2016-06-01,0.0
384_2016-06-01,0.0059869087949518006
385_2016-06-01,0.0070540640959283005
386_2016-06-01,0.0
387_2016-06-01,0.0
388_2016-06-01,0.0
389_2016-06-01,0.00139460095368043
390_2016-06-01,6.147429831908e-05
391_2016-06-01,0.00170154906538958
392_2016-06-01,2.687990588416e-05
393_2016-06-01,2.687990588416e-05
394_2016-06-01,0.0
395_2016-06-01,0.00026059935440787997
396_2016-06-01,0.00031787443726849
397_2016-06-01,2.687990588416e-05
398_2016-06-01,0.0
399_2016-06-01,6.147229768984e-05
400_2016-06-01,0.0021393308000735604
401_2016-06-01,0.004754535195550749
402_2016-06-01,0.0016461730992675503
403_2016-06-01,0.0004518905757150845
404_2016-06-01,0.00325811358192631
405_2016-06-01,0.0016905642117747497
406_2016-06-01,0.00567315404230467
407_2016-06-01,0.00055325379122191
408_2016-06-01,0.0023974665870759903
409_2016-06-01,0.0
410_2016-06-01,0.0
411_2016-06-01,0.0
412_2016-06-01,0.0
413_2016-06-01,0.0
414_2016-06-01,0.0
415_2016-06-01,0.0
416_2016-06-01,0.0016847066197386799
417_2016-06-01,0.00147848145724675
418_2016-06-01,0.0034428495008050697
419_2016-06-01,1.4465447470535694e-06
420_2016-06-01,4.881676596759e-05
421_2016-06-01,0.00042103320668103
422_2016-06-01,0.01119581706653941
423_2016-06-01,0.0
424_2016-06-01,0.0
425_2016-06-01,0.00015368185565717
426_2016-06-01,0.0
427_2016-06-01,0.00039957193556474003
428_2016-06-01,0.00015368185565717
429_2016-06-01,0.00067620638902781
430_2016-06-01,0.0
431_2016-06-01,0.0
432_2016-06-01,0.0
433_2016-06-01,0.0
434_2016-06-01,5.303537097639324e-06
435_2016-06-01,0.00989087715511484
436_2016-06-01,0.0
437_2016-06-01,0.0
438_2016-06-01,0.010777709709477591
439_2016-06-01,0.00018056131706672003
440_2016-06-01,0.0
441_2016-06-01,0.0
442_2016-06-01,0.00101435037578577
443_2016-06-01,0.0
444_2016-06-01,0.00217486419151918
445_2016-06-01,0.00018441859727327
446_2016-06-01,0.0
447_2016-06-01,0.0
448_2016-06-01,0.0
449_2016-06-01,0.0
450_2016-06-01,0.0
451_2016-06-01,0.0
452_2016-06-01,0.0
453_2016-06-01,0.0
454_2016-06-01,0.00235929019872023
455_2016-06-01,0.00026059935440787997
456_2016-06-01,0.0005211987088157599
457_2016-06-01,0.00359384513922493
458_2016-06-01,0.00875180991983793
459_2016-06-01,0.0007377212960939801
460_2016-06-01,0.00067620668540598
461_2016-06-01,0.00039957715937403006
462_2016-06-01,0.0
463_2016-06-01,0.00288020904898621
464_2016-06-01,0.0
465_2016-06-01,0.0
466_2016-06-01,0.0
467_2016-06-01,0.0
468_2016-06-01,0.00021516108151892
469_2016-06-01,0.0
470_2016-06-01,0.0
471_2016-06-01,0.0
472_2016-06-01,0.0
473_2016-06-01,0.0
474_2016-06-01,0.00097333015117652
475_2016-06-01,0.00176669284224512
476_2016-06-01,0.0007978340516024999
477_2016-06-01,0.01216670616799327
478_2016-06-01,0.015043883158167178
479_2016-06-01,0.0
480_2016-06-01,0.0
481_2016-06-01,0.0
482_2016-06-01,0.0
483_2016-06-01,0.0
484_2016-06-01,0.0
485_2016-06-01,0.0
486_2016-06-01,0.00036885886947624
487_2016-06-01,0.0
488_2016-06-01,0.0
489_2016-06-01,0.0
490_2016-06-01,0.0018442356185783197
491_2016-06-01,0.0
492_2016-06-01,0.0
493_2016-06-01,0.00131143349387951
494_2016-06-01,0.00190063285807602
495_2016-06-01,0.02647120877560049
496_2016-06-01,0.02552720922973372
497_2016-06-01,0.0005627045499749801
498_2016-06-01,0.0005627045499749801
499_2016-06-01,0.0
500_2016-06-01,0.0
501_2016-06-01,0.0
502_2016-06-01,0.0
503_2016-06-01,0.0
504_2016-06-01,0.0
505_2016-06-01,0.0
506_2016-06-01,0.0
507_2016-06-01,0.0
508_2016-06-01,0.0
509_2016-06-01,0.0009694638051703
510_2016-06-01,0.00059344240309866
511_2016-06-01,0.00986118817514991
512_2016-06-01,6.0021766929930004e-05
513_2016-06-01,0.0005627045499749801
514_2016-06-01,0.0032296284511041705
515_2016-06-01,0.0
516_2016-06-01,0.0
517_2016-06-01,0.0
518_2016-06-01,0.0
519_2016-06-01,0.00245826352141367
520_2016-06-01,0.0
521_2016-06-01,0.00117898345373083
522_2016-06-01,0.00059344240309866
523_2016-06-01,0.00728852262084993
524_2016-06-01,0.0
525_2016-06-01,0.00122950671467368
526_2016-06-01,0.0
527_2016-06-01,0.0
528_2016-06-01,0.0
529_2016-06-01,0.0
530_2016-06-01,0.00027663534278674
531_2016-06-01,0.00221305206560898
532_2016-06-01,0.00518587580658829
0_2016-07-01,0.012007136617251241
1_2016-07-01,0.00248798366240829
2_2016-07-01,0.0013839865224886901
3_2016-07-01,0.018855489691411716
4_2016-07-01,0.012185466384780658
5_2016-07-01,0.00406049276959364
6_2016-07-01,0.01782877187294492
7_2016-07-01,0.01269203717828884
8_2016-07-01,0.0146170564111275
9_2016-07-01,0.00158263722276933
10_2016-07-01,0.002320092268977978
11_2016-07-01,0.037692591520629384
12_2016-07-01,0.0052378482675177595
13_2016-07-01,0.03279592524349628
14_2016-07-01,0.029947979344064568
15_2016-07-01,0.04846729070392204
16_2016-07-01,0.059738443638288466
17_2016-07-01,0.04738672716434761
18_2016-07-01,0.01184899012881376
19_2016-07-01,0.02409731900790963
20_2016-07-01,0.030799491549914727
21_2016-07-01,0.02192066579282312
22_2016-07-01,0.0021068647581731696
23_2016-07-01,0.009498908517370492
24_2016-07-01,0.00548160108365915
25_2016-07-01,0.00485204188549199
26_2016-07-01,0.00276635294831541
27_2016-07-01,0.025034683582642207
28_2016-07-01,0.03457142512617461
29_2016-07-01,0.09730370275164099
30_2016-07-01,0.05988438113748671
31_2016-07-01,0.035844940424644076
32_2016-07-01,0.01111835713740009
33_2016-07-01,0.00487707607191803
34_2016-07-01,0.00880265516698464
35_2016-07-01,0.00480728568439968
36_2016-07-01,0.02298604032046092
37_2016-07-01,0.036610067802534244
38_2016-07-01,0.019567389540388027
39_2016-07-01,0.00242949497419884
40_2016-07-01,0.0
41_2016-07-01,0.0027661895422881
42_2016-07-01,0.00422267413088224
43_2016-07-01,0.00019394782893693814
44_2016-07-01,0.00271181904126865
45_2016-07-01,0.056891277692405914
46_2016-07-01,0.05684025733449719
47_2016-07-01,0.06000760109646591
48_2016-07-01,0.034738497336092786
49_2016-07-01,0.0153056948287042
50_2016-07-01,0.01830851595922569
51_2016-07-01,0.012880667222108871
52_2016-07-01,0.0119402100860868
53_2016-07-01,0.04690555299938969
54_2016-07-01,0.02787233418480658
55_2016-07-01,0.00312172042635243
56_2016-07-01,0.0035733788519331498
57_2016-07-01,0.00030012713256319
58_2016-07-01,0.0023288670114656198
59_2016-07-01,0.0
60_2016-07-01,0.00042741332451413493
61_2016-07-01,0.004505755385394751
62_2016-07-01,0.010637368671482619
63_2016-07-01,0.00221390584231694
64_2016-07-01,0.00914304064668279
65_2016-07-01,0.010509809652406284
66_2016-07-01,0.012140122962033182
67_2016-07-01,0.014526966718476498
68_2016-07-01,0.03349270749801586
69_2016-07-01,0.05937691431363986
70_2016-07-01,0.014137660471234858
71_2016-07-01,0.01606681155479351
72_2016-07-01,0.00954308074211769
73_2016-07-01,0.010536255758306549
74_2016-07-01,0.01105381780941983
75_2016-07-01,0.00039958757043601003
76_2016-07-01,0.0096781311545556
77_2016-07-01,0.01440462013884249
78_2016-07-01,0.013794953952308162
79_2016-07-01,0.0
80_2016-07-01,0.00519858544329238
81_2016-07-01,0.0008658103791773901
82_2016-07-01,0.00079334946067422
83_2016-07-01,0.00029531649006771
84_2016-07-01,0.0004182655313062601
85_2016-07-01,0.008637143843228948
86_2016-07-01,0.00467786245523883
87_2016-07-01,0.00620430955827329
88_2016-07-01,0.0079382720579871
89_2016-07-01,0.00655744135604436
90_2016-07-01,0.00561939027050524
91_2016-07-01,0.00935733180296774
92_2016-07-01,0.06175499050824161
93_2016-07-01,0.043050426129470555
94_2016-07-01,0.0167985003695384
95_2016-07-01,0.03124771072149099
96_2016-07-01,0.0055405623922966255
97_2016-07-01,0.01320006145433487
98_2016-07-01,0.0048105383783490305
99_2016-07-01,0.0036129441044752395
100_2016-07-01,0.0004685405850568
101_2016-07-01,0.00572573916292675
102_2016-07-01,0.0008643659375183498
103_2016-07-01,0.00362704658986203
104_2016-07-01,0.01027121795584361
105_2016-07-01,0.01131471806111255
106_2016-07-01,0.004075539371911551
107_2016-07-01,0.012148937774990501
108_2016-07-01,0.00082992629531184
109_2016-07-01,0.00484326039189459
110_2016-07-01,0.0042148882719520095
111_2016-07-01,0.00892654619767059
112_2016-07-01,0.00422454498935457
113_2016-07-01,0.0014879043021765299
114_2016-07-01,0.00439516125120669
115_2016-07-01,0.030672407003617157
116_2016-07-01,0.05752879221737865
117_2016-07-01,0.09374750907558482
118_2016-07-01,0.1260245031827003
119_2016-07-01,0.04514123185842496
120_2016-07-01,0.00036884848283740663
121_2016-07-01,0.0005840197282726401
122_2016-07-01,0.01953062706633441
123_2016-07-01,0.00024590697483793
124_2016-07-01,0.00083519348304419
125_2016-07-01,4.70095875451e-05
126_2016-07-01,0.0
127_2016-07-01,0.0028000511835651097
128_2016-07-01,0.038640951589742706
129_2016-07-01,0.05403925752495263
130_2016-07-01,0.008742989156575311
131_2016-07-01,0.016020982588069742
132_2016-07-01,0.05212487788979213
133_2016-07-01,0.0069114641833794895
134_2016-07-01,0.0012602515705091302
135_2016-07-01,0.00155171376635605
136_2016-07-01,0.0026613734793546296
137_2016-07-01,0.008433544177488862
138_2016-07-01,0.00404696831416821
139_2016-07-01,0.01628119594196547
140_2016-07-01,0.01284452663911927
141_2016-07-01,0.00111184209527848
142_2016-07-01,0.017229219515362437
143_2016-07-01,0.024428178634124654
144_2016-07-01,0.051747541698963714
145_2016-07-01,0.03222898768611368
146_2016-07-01,0.02403544827032351
147_2016-07-01,0.0004303313146901
148_2016-07-01,0.00261258710411615
149_2016-07-01,0.00208692191876453
150_2016-07-01,0.0
151_2016-07-01,0.00076120563400654
152_2016-07-01,0.014901480941981992
153_2016-07-01,0.007852886212195877
154_2016-07-01,0.07911400518986801
155_2016-07-01,0.00516391627120048
156_2016-07-01,0.004769091349384981
157_2016-07-01,0.0011453850035670799
158_2016-07-01,0.01172129424531696
159_2016-07-01,0.00518894600401345
160_2016-07-01,0.00901623124759266
161_2016-07-01,0.00079048385399491
162_2016-07-01,0.0027971298508950504
163_2016-07-01,9.221244783668e-05
164_2016-07-01,0.0
165_2016-07-01,0.00245902824989512
166_2016-07-01,0.00938925426756672
167_2016-07-01,0.009713407417750269
168_2016-07-01,0.00036882533950613
169_2016-07-01,0.00021516938109571003
170_2016-07-01,0.01955603457638828
171_2016-07-01,0.0132616626687665
172_2016-07-01,0.01162611474140188
173_2016-07-01,0.02696789025028492
174_2016-07-01,0.03793157484170122
175_2016-07-01,0.06048524507152767
176_2016-07-01,0.029913832942392908
177_2016-07-01,0.018920819906433718
178_2016-07-01,0.0036382241521149003
179_2016-07-01,0.00545127664690963
180_2016-07-01,0.0006968126262768504
181_2016-07-01,0.00223110070283247
182_2016-07-01,0.00331907794818882
183_2016-07-01,0.05160309056270712
184_2016-07-01,0.02615965715179719
185_2016-07-01,0.00638835311598141
186_2016-07-01,0.011744750102391061
187_2016-07-01,0.0054051585361797605
188_2016-07-01,0.00133700762799279
189_2016-07-01,0.00304293182591492
190_2016-07-01,0.0019392797080008037
191_2016-07-01,0.000430312233859804
192_2016-07-01,0.0014446538651831699
193_2016-07-01,0.00247402074802608
194_2016-07-01,0.0012752964943811
195_2016-07-01,0.0013860311245350902
196_2016-07-01,0.0068770715897569805
197_2016-07-01,0.0016905730295921398
198_2016-07-01,0.0003043569450036
199_2016-07-01,0.00300220229004412
200_2016-07-01,0.0020180896430525503
201_2016-07-01,0.00393446891299447
202_2016-07-01,0.01025947809886307
203_2016-07-01,0.014438869366354851
204_2016-07-01,0.021311731712781896
205_2016-07-01,0.0315292324067561
206_2016-07-01,0.04630745719385712
207_2016-07-01,0.006643610318565149
208_2016-07-01,0.00797176883021558
209_2016-07-01,0.00141678394393309
210_2016-07-01,0.00111651643977946
211_2016-07-01,0.00667703412444597
212_2016-07-01,0.0
213_2016-07-01,0.03069668061269687
214_2016-07-01,0.024203597925898802
215_2016-07-01,0.00699229120872733
216_2016-07-01,0.003596260198554674
217_2016-07-01,0.0033503622643598504
218_2016-07-01,0.00067622543258538
219_2016-07-01,0.00146332431650242
220_2016-07-01,0.0026159210807154302
221_2016-07-01,0.00135245086517076
222_2016-07-01,0.00122951412494756
223_2016-07-01,0.0
224_2016-07-01,0.0
225_2016-07-01,9.221183651172499e-05
226_2016-07-01,0.00075828474750984
227_2016-07-01,0.0016933753469220297
228_2016-07-01,0.00628310649466788
229_2016-07-01,0.0034639670818949397
230_2016-07-01,0.00732184813048356
231_2016-07-01,0.00217605960490403
232_2016-07-01,0.022279009056158955
233_2016-07-01,0.08143249666226124
234_2016-07-01,0.037643861279364234
235_2016-07-01,0.01579874941600946
236_2016-07-01,0.0008298994336162699
237_2016-07-01,0.00287531424142159
238_2016-07-01,0.00564523675112281
239_2016-07-01,0.00021322835442915
240_2016-07-01,0.0021701746034841303
241_2016-07-01,0.02902647721717579
242_2016-07-01,0.012566272361633598
243_2016-07-01,0.00934260829361349
244_2016-07-01,0.00904365439970711
245_2016-07-01,0.00418186675998146
246_2016-07-01,0.00280034797714827
247_2016-07-01,0.0038726239577898704
248_2016-07-01,0.00285691950430314
249_2016-07-01,0.004579896654456029
250_2016-07-01,0.0113670701508524
251_2016-07-01,0.0024266098641415297
252_2016-07-01,0.00122951412494756
253_2016-07-01,0.00412069717116264
254_2016-07-01,0.00273397550175749
255_2016-07-01,0.022891993277575164
256_2016-07-01,0.01097366689592862
257_2016-07-01,0.012332685646725718
258_2016-07-01,0.011487910141114641
259_2016-07-01,0.00073866035787905
260_2016-07-01,0.011195355522301189
261_2016-07-01,0.04782448534744819
262_2016-07-01,0.00081592053682618
263_2016-07-01,0.0
264_2016-07-01,0.00086532421935029
265_2016-07-01,0.00310425852913784
266_2016-07-01,0.00372681429067308
267_2016-07-01,0.00082060345534149
268_2016-07-01,0.04913459409241197
269_2016-07-01,0.014625713560738518
270_2016-07-01,0.01626026160146534
271_2016-07-01,0.01912523127266794
272_2016-07-01,0.01251444636166223
273_2016-07-01,0.01150013803669228
274_2016-07-01,0.023533396821997114
275_2016-07-01,0.00150749113378199
276_2016-07-01,0.00883469074084426
277_2016-07-01,0.00952143034977944
278_2016-07-01,0.015962870201523188
279_2016-07-01,0.02847061510636994
280_2016-07-01,0.040579809538311654
281_2016-07-01,0.041521091272515485
282_2016-07-01,0.018615084911465025
283_2016-07-01,0.0076417612243342755
284_2016-07-01,0.0015447874402918101
285_2016-07-01,0.01464026571327352
286_2016-07-01,0.01158514231549128
287_2016-07-01,0.008997302506589089
288_2016-07-01,0.02111436997517
289_2016-07-01,0.0060799940323701
290_2016-07-01,0.01233678938544568
291_2016-07-01,0.0
292_2016-07-01,3.0740150494129996e-05
293_2016-07-01,6.665702369759e-05
294_2016-07-01,6.665702369759e-05
295_2016-07-01,0.0038432592615592204
296_2016-07-01,0.00089225487746366
297_2016-07-01,0.01379575388204419
298_2016-07-01,0.0060637293915176
299_2016-07-01,0.00024588622699637
300_2016-07-01,0.00532607071052847
301_2016-07-01,0.00569490671952999
302_2016-07-01,0.023222676374329322
303_2016-07-01,0.0074161802566883595
304_2016-07-01,0.00255295322351291
305_2016-07-01,0.008247862165932141
306_2016-07-01,0.01439920625997838
307_2016-07-01,0.01170692791645724
308_2016-07-01,0.01584646890192027
309_2016-07-01,0.01710590247483171
310_2016-07-01,0.00897713837761641
311_2016-07-01,0.008882911102469873
312_2016-07-01,0.005266419144561026
313_2016-07-01,0.00931517692574165
314_2016-07-01,0.03314198666457101
315_2016-07-01,0.07639883309969145
316_2016-07-01,0.00365206967302475
317_2016-07-01,0.0
318_2016-07-01,0.0
319_2016-07-01,0.0
320_2016-07-01,0.0
321_2016-07-01,0.0
322_2016-07-01,0.0012845475483282
323_2016-07-01,0.00076842135627445
324_2016-07-01,0.0039342695092792
325_2016-07-01,0.00024588622699637
326_2016-07-01,0.00532607071052847
327_2016-07-01,0.013154742209177811
328_2016-07-01,0.0061255964938362
329_2016-07-01,0.01116199549649147
330_2016-07-01,0.011045621928935049
331_2016-07-01,0.014457504886107133
332_2016-07-01,0.00824093402705969
333_2016-07-01,0.009268840387333109
334_2016-07-01,0.020918941436960554
335_2016-07-01,0.00798706397088712
336_2016-07-01,0.02559218175557239
337_2016-07-01,0.013751950337419949
338_2016-07-01,0.01556608166421703
339_2016-07-01,0.03509276395416793
340_2016-07-01,0.03466953118802432
341_2016-07-01,0.012272936304055609
342_2016-07-01,0.00196608346662156
343_2016-07-01,8.075976861723607e-06
344_2016-07-01,0.0
345_2016-07-01,0.0
346_2016-07-01,0.0
347_2016-07-01,0.0
348_2016-07-01,0.00671840459050328
349_2016-07-01,4.785392619164e-05
350_2016-07-01,0.0
351_2016-07-01,0.011126905578376731
352_2016-07-01,0.00577875121596063
353_2016-07-01,0.006273322145845581
354_2016-07-01,0.010207791058840052
355_2016-07-01,0.013491710830969575
356_2016-07-01,0.00981121207209348
357_2016-07-01,0.010060871219804786
358_2016-07-01,0.00701271084964321
359_2016-07-01,0.05363694607078871
360_2016-07-01,0.041560936613023354
361_2016-07-01,0.0
362_2016-07-01,0.00156566676851113
363_2016-07-01,0.008513623639921659
364_2016-07-01,0.00055324467758128
365_2016-07-01,0.0005225205691753601
366_2016-07-01,0.00295962255358269
367_2016-07-01,0.00022710348010833003
368_2016-07-01,0.0
369_2016-07-01,0.0
370_2016-07-01,0.0
371_2016-07-01,8.075976861723607e-06
372_2016-07-01,6.665702369759e-05
373_2016-07-01,0.00073335218519444
374_2016-07-01,0.007021401927831021
375_2016-07-01,6.147281637042666e-05
376_2016-07-01,0.00040246517452813
377_2016-07-01,0.009534549697741371
378_2016-07-01,0.011144155965805935
379_2016-07-01,0.005118607311953098
380_2016-07-01,0.022382590007342558
381_2016-07-01,0.022797085259448988
382_2016-07-01,0.029178414028571308
383_2016-07-01,0.02246694172958168
384_2016-07-01,0.004180255994721399
385_2016-07-01,0.01008216805236508
386_2016-07-01,0.00110648935516256
387_2016-07-01,0.0
388_2016-07-01,0.00033810334270299
389_2016-07-01,0.00985273491049245
390_2016-07-01,0.00030737286250276006
391_2016-07-01,0.0008989924105726
392_2016-07-01,8.015602098279e-05
393_2016-07-01,6.665702369759e-05
394_2016-07-01,0.0
395_2016-07-01,0.0
396_2016-07-01,0.00038414166785153
397_2016-07-01,0.0
398_2016-07-01,0.00030738001330774
399_2016-07-01,0.0043212852417507655
400_2016-07-01,0.01150577487864852
401_2016-07-01,0.014169817071831601
402_2016-07-01,0.04475500599940639
403_2016-07-01,0.03454700725923018
404_2016-07-01,0.0014726972068122902
405_2016-07-01,0.00532156048460122
406_2016-07-01,0.00579088424730581
407_2016-07-01,0.00016790496072975999
408_2016-07-01,0.00660054945767353
409_2016-07-01,0.0
410_2016-07-01,0.0
411_2016-07-01,0.0
412_2016-07-01,0.0005532571256335001
413_2016-07-01,6.665702369759e-05
414_2016-07-01,0.0
415_2016-07-01,0.0
416_2016-07-01,0.0
417_2016-07-01,0.0024323565254391498
418_2016-07-01,0.0016441944240369898
419_2016-07-01,0.0019011794501198926
420_2016-07-01,0.0037021599192998502
421_2016-07-01,0.0064482987352308604
422_2016-07-01,0.017742749803387445
423_2016-07-01,0.00199792773794206
424_2016-07-01,0.02659813695878266
425_2016-07-01,0.00381131461425807
426_2016-07-01,0.0
427_2016-07-01,0.00011137817932559001
428_2016-07-01,0.00095267502024933
429_2016-07-01,0.00868890937555877
430_2016-07-01,0.0
431_2016-07-01,0.00859670037330839
432_2016-07-01,0.0
433_2016-07-01,0.00030736852763242996
434_2016-07-01,0.00228547093323539
435_2016-07-01,0.00179671593120306
